N,P,K,temperature,humidity,ph,rainfall,label
67.02249755721708,56.83214030834324,44.414300833086756,21.24705518327099,85.59080655340013,6.971198027294051,2124.727118951766,rice
64.75655280260321,33.75514648494625,42.146431388718284,22.852799688453977,82.71884306625941,6.694974491495511,2125.9995130439147,rice
84.65736180063966,42.79812422243897,59.32449636674032,21.62283565818555,85.6097316996534,5.783574688304841,1378.5079000782757,rice
98.07086262520195,48.85644254402999,32.76150042678023,25.98451201299977,81.59504001108277,6.080461517980821,1600.1163306801404,rice
90.67476545440265,39.221167514593844,53.95839322335135,28.47126963866547,73.36596925788382,6.096087631090799,2267.286188918808,rice
115.01357867363156,33.29673893615994,54.099698557115104,24.732226507476142,76.07806993550312,5.52486436124699,1666.8961652829175,rice
60.07614123724401,41.68470588462715,52.15894305073407,23.505908928054172,74.5479722564047,5.721736645055175,2459.05211113051,rice
86.17260000249532,30.22902820631632,51.18793770859071,29.23350223857907,74.52556996927228,5.800875055518716,2115.1043900776504,rice
70.43724255717254,55.16370119773826,58.205806671331274,25.479633792527796,76.34846701631895,6.593618888801468,2253.537728336798,rice
103.99046949988667,36.40559743728849,30.715085032702287,20.319072693167627,76.92352772864668,5.917638397387701,1568.8329878114032,rice
61.495226853214206,56.88837221319674,46.657069222719024,24.15954356739406,76.52213039984129,6.738048154853086,2172.29047782585,rice
109.84168133942947,52.16997575781322,36.070579301222814,20.467607823145773,85.93298079463281,6.176838424698549,2303.2710712463595,rice
118.32677670702475,59.62772891938782,36.660101420836995,25.354115475527745,73.13948106554214,5.711812573363852,2481.0934860076272,rice
80.44146638319862,53.629271813686856,30.955707573321448,23.977471419540052,72.71691585308479,5.831952862547299,2213.1742487327156,rice
82.39652279497393,55.35837546032751,34.17694451546401,25.25851012428436,79.38708816926079,5.563393721758469,1286.7727958866503,rice
97.41414865453856,56.63195048786521,37.62157367782275,23.95920004043412,89.75838458430123,6.935338658370046,1905.0646557322818,rice
105.87512227584335,52.21916437706187,50.93926280992898,26.51275680706466,85.44867301167591,5.719984162830124,1554.252002103081,rice
101.04118739905067,46.698671776571416,59.101978532719684,28.711265617974206,76.76091869536913,6.664774731168525,2368.5652825333887,rice
69.41847323061168,38.62301233333085,31.89729007408761,27.347896873273474,77.52817681154701,6.714982265785094,1280.6432550782306,rice
77.57013794864726,37.776963862483086,45.77792898872765,24.581024943587607,88.4253358860781,5.846267905297592,1867.9584826172713,rice
66.23363759333921,42.79276737569525,39.600368714012035,27.988386629989492,74.88294036037055,6.897104419414893,1212.6969553668723,rice
118.30878630105023,35.44965696094758,44.96928703716516,29.706933480810847,84.54547073233641,6.371608150782438,1230.8314122510196,rice
60.85243982345514,55.314590451736905,52.74162547051661,29.115264550269735,73.1727992795958,6.9244244937907515,1626.9164671056155,rice
108.19446465665723,47.92453347398733,36.35910750790189,27.3771989266156,79.76964326188781,5.791541152174636,2325.462313957708,rice
62.07538012275924,36.35399734633255,48.5919813547344,27.959224884508437,79.24744511073789,6.435727682012958,1341.0857532679015,rice
76.04100817155633,40.87757914890537,36.728322273785565,22.29975138174726,76.70826553872152,5.831256103599957,2006.84183131571,rice
69.26671889572526,52.17474818734016,36.682113149001886,23.804007235006587,80.11279364226394,5.853515159882729,1784.985571348173,rice
99.59821757440048,40.690824345563115,42.981092085066805,22.583761274409582,88.67084917419078,5.906550162731375,1934.5867084280567,rice
81.85056150330064,36.59765214606064,32.101922092763786,26.02730400953207,70.48566435632813,6.225322399058007,1494.0358039470307,rice
70.77273303474587,30.662095506954216,49.98423310389825,23.499308776796287,85.04431772274279,6.582290704861228,2112.4744977150663,rice
102.02153070118652,58.02411471700553,37.91851780744132,25.427797607201157,84.85964749877049,6.519800309200795,2122.9774134480394,rice
86.12613152801191,35.52371772843379,39.81211198227908,25.529871755628207,73.98167591414492,6.546699226907055,2387.652287234877,rice
79.21002927143465,56.1426783074143,46.33722598663138,25.157357853095768,74.06410188407989,6.630710884721966,2037.9546854680946,rice
65.78477266384868,51.60628329091493,51.507343426988164,27.041850082592184,72.18897409114786,6.118843161175544,2255.0148727743654,rice
63.253568170050734,30.939425735538165,30.85286952767505,23.247332978652107,88.25548779750827,5.622464138355621,2128.2019659613525,rice
106.46642247103075,55.998358660340514,46.84491257866163,28.831299092886084,70.66227871117235,6.735476933237711,2114.212766231381,rice
86.48483396457102,30.533724853183784,58.01482283161095,28.743604406877225,74.64983455026636,6.919696094929991,2185.977382562487,rice
94.7670894064996,51.612622747079676,37.037164180442026,28.605437264244266,71.46014610693584,6.174437817272731,1886.3185570738533,rice
90.31094238610378,58.11016972946565,40.877320106859166,25.54923176631814,72.30844584120406,6.213508218576281,1914.6531997807367,rice
64.21456039441244,41.43836083154551,47.612383932342375,28.748917797187524,70.24639390449423,5.921208820551429,2219.865266849787,rice
106.93283923164655,38.62587911614861,44.45484353867412,27.24233140454001,83.7211097416137,5.631007028051405,2099.2346034033626,rice
107.5539678610391,45.692602444005146,51.95582165603217,27.475769296472755,70.82824553850905,6.714224843845049,2199.3586615469676,rice
102.44834866819156,59.68231345629618,59.57502704893433,24.893217775428376,78.46544421593643,6.133825671164139,1503.1299781622206,rice
69.60922242402967,35.647551411489914,57.28750053351239,24.770038806297514,75.24317145807399,6.713453682685056,1668.4476363385568,rice
82.59540583718278,55.41893422231614,35.65709269565882,28.88419269873998,85.04082242730847,6.020306706981772,2303.450150232583,rice
118.45250252061662,30.923550242146884,50.424853327410226,25.72600112321323,72.25994937185929,6.806700603435675,2069.985096488045,rice
63.01010714412088,55.14916988803724,50.61046186986871,26.221665825087776,70.73870648614424,6.193802385636626,1307.1940799079198,rice
97.50943686950964,58.555793059108666,59.590438834136954,22.483020058567806,82.79985656533178,6.1420048483354535,1282.882457906221,rice
75.1711837329558,49.778112153176195,50.151707337262565,24.612398689315285,72.31977572804509,5.779153234524349,1629.866992442152,rice
78.36295462575089,50.357847054202075,39.71742262081533,28.303110129931397,89.85688406256041,6.299629812183299,1368.1580275069362,rice
63.34866128457742,51.64031091641426,33.16188979419422,27.43149601353425,88.96016369363646,5.564451824866892,1746.5263559779735,rice
75.94270531583649,45.20438897440238,50.737573856997976,28.984061463359254,76.8035060056729,6.097461959689976,2339.535116616237,rice
88.81119509957233,37.75384908288783,44.59865817174625,27.28852211297756,89.82712613400899,6.503736640355827,1771.208502511866,rice
92.54247968488608,45.939421699085756,42.712469661332555,22.475130167833548,76.33382528488245,6.555025003223224,1830.5359559076308,rice
110.98926514353234,41.371372275581926,44.92828418051032,23.331270349061,79.81396530151157,6.186760452194484,1477.093891968018,rice
107.45734832754243,45.67690757242927,57.45450161814132,21.641461975195142,75.12160558305207,5.783224363491136,2190.0145082682993,rice
75.40776048398735,34.94350944126126,56.119028807806856,27.62466554668992,77.78888580293497,6.703745641840979,2288.7141073439207,rice
83.67816703038596,55.84300456577682,48.83667759181367,26.473806098180617,73.02210995010321,6.8519383137134735,1249.3000064355679,rice
61.06262146320396,42.62976527876315,36.92555827419354,28.679034953669067,85.0173948608595,5.697706861657837,1867.7193388743735,rice
112.71032148879402,31.822041014423483,54.34212461539133,21.063437247281854,85.16755177508465,6.319178465318359,1472.7349051177903,rice
84.16488612811267,50.28625138500618,40.89917650529496,26.141187392701962,88.19009102259125,6.155665383859184,2222.4386677931916,rice
70.62186036467203,36.33245504830356,37.77380264407324,23.625321170821955,86.16812919557127,6.162017884190998,2042.1382254588816,rice
98.17910099396467,48.84930028555027,54.2257717942063,22.939183719868147,87.27248904942398,6.73786209679956,2105.5323367502447,rice
95.09535628532029,35.32368931530583,37.67002957517757,28.168032926032538,85.9443839922376,6.68737733069864,2123.931774969914,rice
118.37588631343574,57.9204003505552,45.19351664876827,24.590305384830216,77.8916238075515,5.665715358974153,2304.1933993372845,rice
95.09421477826137,40.71443471667264,48.87038969554821,20.234168168382606,71.75081272537727,6.223715878672904,1901.4800941254482,rice
118.00620764145334,38.323684441824696,50.0106512940286,28.83139825136402,80.0093138952006,6.481261581042769,2388.8056369800524,rice
112.82899576597508,45.74693147909578,47.80000327529012,21.184753131566715,87.47445766626885,5.87569882679324,2462.360242128314,rice
104.11465783537925,46.61456809839691,39.739918984079836,24.504888799871285,78.43952048073996,6.360469293885969,2354.576094639495,rice
65.73495852059024,30.475062844043805,54.57824355102723,26.23860462784267,72.35386708948887,5.7098231458951165,1452.6749261214748,rice
94.73013326762103,34.95863960488095,34.781919027200416,20.462368825577364,70.25787048624336,5.967608366984136,1393.7980550018551,rice
114.1351667715175,36.372010005596174,32.0903006059659,29.935188018437657,70.73308347834323,5.727951567326752,1262.9486706402538,rice
73.54078967658504,40.95065981387139,31.125498574517685,26.674250724666205,76.66458764015792,6.518388338622633,1328.2431169003253,rice
82.0015831512693,58.93513585220862,33.726838811151396,23.77269321679089,79.26592110848334,6.314073377530122,2414.4432317434103,rice
61.05568266573704,46.55623153038134,32.37859117369063,23.73374233897959,80.94719670514144,6.349643616910173,2143.0095330533677,rice
70.80907629361731,55.746637926338096,45.0259763596176,28.681596342107007,79.26677899408728,6.702214482910009,1649.5009557397416,rice
63.99441433553292,35.500522890832166,30.66482852969831,26.093403603234997,76.96762475006426,6.8827396388429865,1476.333169367669,rice
94.66930321998575,49.013291440771,31.359764321379863,25.909052064321056,78.55599906691545,5.961188208446082,1957.1740602219097,rice
79.53689349933649,59.04015012551737,40.13928638992384,21.677219881240788,73.04837489781434,5.935544784258862,1735.8376796268228,rice
87.08183734312789,58.226361700144096,42.00176864285942,23.383744838380082,83.01175846040242,6.182949910685352,1746.9579919145644,rice
118.37875422772167,57.17024512941964,41.203784185307434,25.94486277742263,73.9473390405019,5.800193668219606,1648.5336749302542,rice
103.06125120189151,41.595299487811545,30.262836444609007,25.349761047686968,75.67998533058974,6.398493565957508,2083.479178928124,rice
61.02946645529428,40.40759245585308,16.993155676540212,23.790018702970496,68.12266192931003,7.111778930239124,998.039621862039,maize
68.1546552630164,54.152075523077826,29.897276626532815,22.43577354313321,58.0103105859794,6.860505755183417,799.735638872758,maize
91.23799021537413,32.326818656376304,22.272796238922016,18.478435761129777,59.357265492125364,5.7101498034772185,553.4035859726946,maize
109.74529335707783,36.54693240749141,35.79003550803594,21.057678798505368,65.12137525020519,6.803545569637015,621.4636681139473,maize
83.24473414229357,58.3312260058543,22.6673970236889,19.551329912140712,72.38021006447842,6.026183475574681,694.778074152455,maize
93.2316862233765,53.01343830812303,27.451451695958408,24.805958723733497,58.67920603671563,6.032649189777634,636.9323089049676,maize
103.92839223049316,44.79923371498146,31.741190514694605,23.655821808215833,73.91260026494788,6.745457315023982,949.3627427751271,maize
75.58277044584622,58.15158357337724,21.72419875549004,19.402264780631842,71.3843019476009,6.366014337167362,957.9547885844602,maize
107.88640013980623,43.12530666104723,19.509774340168917,20.105323126273415,60.00158866503401,5.890091940599875,776.3527155163695,maize
103.23851750135879,48.63117835641333,39.53022134151029,23.209802284531982,65.83064691424116,7.12687983635276,695.0239470595922,maize
62.872032317200514,30.80898063907417,20.86131966730214,27.288882095953433,59.36544240279279,7.291360877400346,513.7248554322405,maize
68.90752346129872,47.75115388912628,24.05378663923424,20.499307986108164,70.15400370895192,6.821022150570888,625.2153738957436,maize
94.29931533450488,32.64448404737413,22.003176427446753,22.589412979431046,63.06202743640463,5.857962263308698,903.2368640350958,maize
112.65466443036351,43.721970482996056,22.79435748638107,24.822453317426742,67.42845328448016,7.314323242910953,521.1763182979706,maize
115.06304552126079,53.58902146652996,30.872089892286997,21.128134187765255,55.74835285855662,7.062314954879185,815.626803108864,maize
76.54094291871066,42.59892190870798,33.980225335100755,23.727100563247703,56.473061568590644,6.438763669631246,517.6210963199095,maize
78.69759576489813,53.24860763900923,15.338024522770528,25.300719773011654,69.531071232716,6.511437906832048,819.5771600805815,maize
92.09409262797189,50.311569687955526,24.436567204695088,21.43137366480101,62.006748385612426,6.2754529483250945,949.3563502745328,maize
109.76264670733968,57.917706759189784,28.072767745843507,21.552888574399216,73.12076195631823,6.748015420939696,934.8948445887404,maize
119.72499956273109,45.54625410611772,36.33513076023107,25.755564541323025,61.47094814330002,7.386206824313012,675.5797189599342,maize
66.15834531505662,52.78337036727949,33.012680466854746,22.209724565135417,70.20073298632012,6.665045503919795,772.6136594435052,maize
116.4681035229122,56.862009955595056,22.83680483371449,18.53462111239499,64.83214253112557,7.05258974327156,959.8498020115389,maize
111.88871324526747,37.38467241432877,24.22216670461028,25.942318767367276,73.65493621385282,6.786940803440988,722.7230715641239,maize
117.87536415487969,40.63193849850529,16.007426366443802,18.377736921802818,62.85178465383456,6.483951859760845,889.3772227777315,maize
101.43413178899345,46.95756158867796,15.366246761263628,18.60925013648874,73.148093701921,6.5254148976421344,591.0699329584434,maize
81.50681226124628,35.78629585550692,28.707157996366828,21.595690310839473,71.82350067870927,5.84784264527894,822.1336466879674,maize
98.66917322799313,43.732996590345174,36.401927226667375,26.101861859580563,65.47592036818565,6.276204548109914,574.2918094744749,maize
96.45451469662653,49.31501369211176,38.477893329706426,25.598289750128547,59.08411582738944,7.2267642642937115,684.9764780454072,maize
83.8828835285737,36.077233761943795,32.028144066987736,21.700866442080233,73.8368519468089,6.709577954700713,730.406088988939,maize
99.97933126096869,56.533202788543996,31.55683693592335,25.17193838100722,61.197097673775374,5.887329316318786,815.1338775294038,maize
68.49773959960449,48.899734869069746,25.36491801304416,26.827505502387535,64.85860092944203,5.601787666189487,502.3057073831335,maize
82.08692110980282,52.75050399287555,15.418181951811123,26.66782466190401,74.39413460784766,6.60263724104996,728.5680076768838,maize
64.96482247850525,54.37505364187696,21.565594488449992,27.986639674173787,69.84549119352513,6.934186383333168,683.4652490098772,maize
63.131356027686586,43.49436955196241,23.647998788151774,23.906526500047576,70.81999812783286,5.60245927790913,605.3737875116906,maize
104.50490106706549,58.39879049107175,21.393202038834666,22.085077228005535,61.33162791404083,7.377969154162355,702.1556868036222,maize
90.44853750102762,51.93614663151408,32.95660572737522,19.16263794940383,67.38490292980616,6.926574580391997,808.808998799957,maize
116.05454769074726,57.935964748524015,26.88284647493505,19.286304865702782,66.08063758713075,6.534384162533185,875.0520764015189,maize
82.10059820259967,52.14349692931387,28.747642099909637,22.055636602344165,61.794246750873214,7.072019441180837,836.2846529640653,maize
85.20079324259903,54.54717254867458,25.832640835242167,27.957333551670608,74.79980750519454,5.553772264090558,552.3631898453643,maize
82.96318374311767,43.42766922874706,34.54395790991873,23.159862470225672,58.861607922942085,5.8408775659770935,586.7210511025468,maize
63.58049346332907,58.79586221116018,30.227464760767987,18.233393939003037,64.88785601776586,6.669192128363483,578.7373473164531,maize
106.79350973031097,44.33558088885451,25.165175296822355,18.30776416821147,56.113954236521884,7.448148273126875,562.3950082467218,maize
100.85124518094221,58.226992151713276,23.46565980125517,26.581970219035494,73.12998928546236,6.685191025324617,593.1842127494424,maize
67.33347164238923,55.967889776692516,37.39897379046336,20.92884201689246,71.54465559085253,6.540940501671042,726.3808742869621,maize
75.72459258455616,44.2602353828837,17.672513520493812,18.46531526794155,63.14859265788906,6.0865879926308315,782.6727695148645,maize
89.62769038385419,45.08318279058003,37.46426006442257,19.490145707934207,69.9037125123768,6.699590124568676,551.8306197228385,maize
95.2442321568274,49.72281024984791,39.38756558410694,26.137312844003343,72.4739188649455,5.879179659508711,872.6565993942877,maize
86.78237090578445,57.140583489627865,36.23433678970302,26.646567709983998,59.44902472789799,5.681268579080785,510.56727616342727,maize
101.27789190362462,59.932060215071104,26.077360516652348,22.517573086533393,55.56924591569324,6.939772796386765,835.7451287258821,maize
82.87443499290058,53.76986534010497,38.375869487677846,23.211498151613323,61.05699233305116,6.134298573805319,650.7975464367889,maize
62.9551724764895,38.854076235870366,33.975654662390085,27.955434448764535,74.13330867657504,6.492583719633852,756.3819589513791,maize
114.0251177026858,53.130504081497065,36.163559764504114,26.55074158864383,66.67235031325956,5.543375199846726,813.5840829791878,maize
72.25399190712888,54.7333279596626,22.757821114152357,23.873271387569847,55.336422699072536,6.169096669555852,937.5859246764824,maize
72.82908966238932,33.87260200426942,24.060354343863306,22.104430587232034,69.59108485204916,6.4357452823497265,609.4706165871658,maize
98.22033942483944,57.927867321241386,30.97765574115712,18.87540001931986,66.51789902920044,6.459501294284892,826.5217346959446,maize
118.18917786823306,44.82324828260655,34.679529657459696,20.88285298696049,70.74108997873749,6.096111428750731,703.473593577989,maize
96.5593037576937,56.14784713494181,29.230521713077863,27.600268729041435,61.14913358689953,6.12199647349939,879.2932376863705,maize
117.11907235271468,55.858801881550804,20.354107537015878,23.020312286277935,60.30776480892767,6.475506663435094,595.7878136630482,maize
67.7904341431315,36.058405505431494,18.032850494092262,20.7265997969646,58.59484392489156,6.378350726754439,910.0257868305437,maize
84.18153490858657,56.59605261452135,32.24365673049901,23.098892177703323,58.810823291468346,5.588293064971391,927.9998817051394,maize
77.89469375528145,59.01240920781582,38.847833741548186,22.680964076932096,64.35432477100217,7.138379632455423,693.5981161462354,maize
105.10823541359437,49.52198043240884,25.14595870415841,23.7099454831098,71.4636172432953,5.704938289657839,664.6394115395062,maize
75.29317310884348,47.343063508464724,28.01522381010082,19.340566238340976,67.60058720446727,7.013996247754904,536.3042935407684,maize
75.79781187618693,37.794447244877965,24.474118125650143,22.818589851890714,59.7076856634687,6.443219292366523,923.125158485671,maize
79.09941896459279,50.247514312075445,19.043392281388765,27.35656182338653,60.613100024922836,5.863077615468285,516.4076754017298,maize
107.40601094306413,43.12066465795196,34.73337985815496,27.290585425539305,66.43612177515071,5.872637279542364,668.7003583108071,maize
112.73073805998968,47.78734609399035,18.266259657347064,22.505473490873232,70.54454049364793,7.43340368577209,932.7056834015871,maize
100.90906650354617,44.6967834724439,24.88085596374613,20.13504627226039,59.564056684355016,6.451652653097731,624.3570171554973,maize
86.49429550518748,48.703283730279026,25.979653055736065,18.996819207984856,58.5263976787598,5.5642011976614425,695.7564604583027,maize
76.01715961506669,35.04383277043466,39.97177758387831,27.85943824821595,62.86409816088375,7.062820816280116,635.8392765017772,maize
119.39074163605105,30.378765497873392,30.24916747670187,18.73207425815178,73.12522530275086,6.095078665821305,898.6131950474187,maize
77.06517393192308,39.38351511267422,31.20608448186501,20.75942399741305,62.02910577619087,6.013456668638611,722.1175614398787,maize
110.13864789475107,52.96521669400216,24.668389450363343,27.888279881934942,65.3984163215094,7.227191551015753,546.909484963714,maize
104.98373035694974,56.08383675662817,22.448443788193163,18.745291660972526,59.41404838064331,6.836292280211488,792.7194244629877,maize
65.67594374451215,34.38363310782329,39.50980121323182,19.56178894781985,58.448622111827554,5.873353952397586,900.726973599883,maize
119.76987637563697,30.6582168179991,18.54223269005433,27.600969282662252,63.72160830187541,5.641574890608041,926.6166030734589,maize
110.46341029048335,51.847974119428144,33.88758949519939,20.16600926088796,59.11635869263718,6.771353574071424,676.7314594221998,maize
67.01238975988582,41.99606619152459,26.332610625983328,23.8444124555225,62.08997210617975,6.997770846012054,591.8634813141931,maize
76.82877611410578,58.876586404876136,16.865225752301495,27.87816608814608,63.69281195260242,6.045789155087592,937.6958053891631,maize
118.40610784554572,35.74833482517127,18.23080638719738,20.766449698550392,61.649739300121325,5.891446099429761,848.2181726169777,maize
105.5046970626262,32.213820153819505,34.555540058027994,22.85674004086608,69.58577460718817,6.128393086563106,912.9985622694345,maize
103.3824199062307,34.986033123167594,20.779054342404663,24.12312601375748,58.85882744617068,5.694033341534526,734.080410260268,maize
72.31641788749646,38.0248852796668,38.31362333974475,26.384298851456983,64.95913964291185,6.534224321598144,981.9823774898157,maize
86.68991384065174,37.07456930160273,28.75595029020454,23.7930721074395,63.554153994899266,7.37422571674254,722.0018755300358,maize
99.2607698530206,45.98350115463376,28.35061979581444,24.71839202681408,73.18744379060772,6.5845636824371265,965.1921482392861,maize
89.16725458550852,59.66725171698955,35.17507177994163,22.730982091069468,70.36875445858239,5.667829353014177,774.1877570095078,maize
111.7927531104724,39.84330912405132,18.11960390747467,23.858986357473704,67.56376182964226,7.262010257352545,711.9201039621372,maize
91.66497936011686,59.77116594137127,30.437727323309872,25.06380061192858,69.44799338874321,7.121806755303557,615.0586658735806,maize
69.19304989366336,47.15943586790722,37.87989206510521,27.792650313283467,56.27590699003502,6.062804650267488,871.8819966353351,maize
63.41896670135077,35.8649506934569,19.1807136987786,18.431938054076358,64.55758041785833,6.518455314829091,722.6080860090033,maize
107.86199492008463,31.024913292772567,15.799855096165913,20.774082426930313,58.72615538405591,6.700783447601045,786.0058698782856,maize
73.1302780783735,32.802901645846966,16.33781657209801,26.267764706158744,68.39450754608544,6.477992848810951,761.0789301417176,maize
94.57089840764266,53.478530684550165,36.75567878341105,25.26459529932761,62.48256567678719,6.779427673871421,638.5229543192213,maize
94.89617111626862,44.73353895191234,28.193332730906878,19.654807207338614,66.16322718445188,5.573753030976128,805.1951720681238,maize
97.27089924704137,40.73515906801502,25.80769340835306,27.91384918907463,70.14732410172344,5.542448158747576,616.2488503103808,maize
63.02266044489427,44.88294182035645,25.846036386737843,18.78277625134469,56.05753724577533,7.020736368033036,778.3588437551184,maize
96.33513705459904,58.326686685937965,17.267812973938298,21.715517546724467,74.38921781381875,7.313113041712752,939.4658310693593,maize
75.63695031666876,35.201888696032235,30.17142013075604,18.846555245337903,71.8092255408794,5.868477519174456,896.61451219995,maize
74.71517566697987,42.90106764224808,18.10682576897772,18.32226952105962,60.63988563277272,6.851815243054788,759.3355370265183,maize
110.982537936608,52.731185442517244,31.439743455778462,22.659738315647118,59.291366746851075,6.2576303503710555,576.1860795277516,maize
27.40205467776661,50.73337460672754,21.220079566686827,22.0647639077271,37.88381480469258,7.584346908131736,605.8160039497465,chickpea
30.54130688931838,76.37656102080133,42.48917160127185,24.527532304981875,34.99114106499009,6.5145125193559075,501.12369981574363,chickpea
27.999660590484563,75.94209843235339,22.942597985105895,19.959834394078264,42.61865482002521,6.637865029251963,346.53651844286594,chickpea
46.14203140837111,62.15210227919596,45.84178635480188,18.35713807611414,34.59676248654115,7.2396086923828635,679.4782165328756,chickpea
33.31052320375305,74.10795794856861,44.60866803873791,19.572736399803368,55.79771453565485,7.937789294980899,528.4310742569639,chickpea
26.644345031895107,78.58750412695616,45.72915235515964,15.054202507768352,50.63558062903513,6.903284298961857,377.4166792121853,chickpea
57.29498752029856,81.37881696529625,41.50403576028175,23.488795264016066,56.26556104573934,6.90999728012234,626.0553305203482,chickpea
57.23070888817047,55.06487743382732,42.28605128603616,24.849301870766,47.31653173827959,6.953047903552417,417.3550210164073,chickpea
36.23537145658955,76.07116796004397,42.773870762082424,16.058852574859536,43.60534973541568,6.095795549306098,332.7246251346367,chickpea
51.05416408749507,43.058109447366284,48.13263402870819,22.298530117923015,47.619442084693006,7.288412287926826,412.58592935970444,chickpea
50.18210334929598,45.467738828819925,46.75696514124084,17.726161956332955,53.093489268354276,7.999447153661155,578.3891567456774,chickpea
36.203025634318784,79.56850325351151,22.80667203322874,17.724815103963806,55.91985433218299,6.819886953615688,603.7428669176982,chickpea
50.04667873401481,90.97699971812682,24.678635912924598,20.418624799628066,40.64027470206858,6.694573009255661,410.9832484785235,chickpea
24.417579346792593,69.04828546695295,34.6937224827458,18.705246763829397,32.62817869688617,7.564876670746319,671.6688928751985,chickpea
30.123001284361468,67.84675950353974,26.175891624517106,16.72644653868258,36.01741671632195,6.049535123638045,391.6202787907213,chickpea
52.63090210739418,58.805645142817724,26.62897153950763,24.822293809659094,36.19925683715445,7.499192102204548,402.0702627264146,chickpea
30.452583995428633,62.79640658032788,33.457912779822806,21.0140071070001,30.065880134792877,7.652500802370059,452.42024235856115,chickpea
34.64107935316403,97.56815724346751,25.345343322327782,23.4133804850161,38.013054060065755,7.862159003113,432.7897101321364,chickpea
44.80200064566418,91.09143680848283,48.464063751728446,20.93943817454729,34.11047854087855,6.724053753560154,334.6316676751381,chickpea
34.23444161184582,56.71889459534826,45.275366290637244,19.030741750529977,47.66632864620621,6.218624864712522,345.71357079321297,chickpea
58.038039942058376,64.92335976832736,47.7736918810689,18.101314559256757,35.70756084831614,6.755596998298098,352.8615871841201,chickpea
25.479808961763247,53.77102537423998,38.28552459923789,16.637911218785842,45.45235797125906,6.297901189927352,431.8038482180285,chickpea
42.54464128578276,93.91503604672982,21.95861551181588,19.861243244845504,46.01893635681189,6.869127318818824,631.0052950787989,chickpea
52.90509047668988,94.93399726951876,42.05335585988635,21.412128354201457,45.840081266707244,6.422503956294719,495.76473676339003,chickpea
58.8776927995173,53.375237346285374,32.765815584982654,20.82201293628002,39.265202402000746,7.5069585622018815,586.3316029224586,chickpea
32.49937922812851,65.26486961782898,34.27198832616425,15.203730716164879,51.65006601400325,6.961322546356616,456.28411978343195,chickpea
57.94146512697443,77.01625089763303,31.994712595992446,15.631636832617076,33.40947758475148,6.310150968304419,590.7263984526556,chickpea
44.091751693670815,46.08522786681647,49.3507147603781,22.052595529098383,52.69706706116724,6.086521286265927,519.5031180778233,chickpea
46.20086903106019,60.47060690093504,45.46292426606068,21.666571584114095,45.734787531131346,7.874549782469449,658.3650233874162,chickpea
38.684090260001014,72.88548457292433,28.85506958901773,23.880368444220277,41.368616209740864,7.46538356071491,339.46204115669667,chickpea
51.23433268918589,92.19721146108452,41.194618847067986,16.35616627983164,51.2319763907726,7.203126629223246,694.5522059338815,chickpea
22.113237596831148,92.65444045604588,49.33656884152021,24.07863026839272,40.227642878721184,7.087700099992167,421.3560467291112,chickpea
52.37937559110351,67.04053769371154,30.388578144166743,22.007885543251984,57.306034032423874,7.585991365396167,657.6241629441151,chickpea
21.596015371068983,97.07864529954041,27.222128161319002,15.234293431194198,41.47983478391265,7.5791338032957425,609.0757631367084,chickpea
